id,Category
31413,japanese
31414,greek
31424,japanese
31426,mexican
31427,indian
31429,indian
31433,mexican
31434,greek
31435,southern_us
31438,moroccan
31445,indian
31451,mexican
31456,japanese
31466,chinese
31469,mexican
31484,cajun_creole
31488,southern_us
31494,mexican
31502,korean
31505,indian
31512,mexican
31521,mexican
31524,italian
31532,southern_us
31538,italian
31543,italian
31547,vietnamese
31552,mexican
31554,cajun_creole
31555,chinese
31560,italian
31569,mexican
31579,italian
31583,filipino
31592,french
31597,mexican
31603,indian
31604,japanese
31608,indian
31613,southern_us
31615,filipino
31617,filipino
31621,brazilian
31623,jamaican
31625,italian
31640,korean
31654,greek
31657,cajun_creole
31675,french
31680,mexican
31681,brazilian
31694,mexican
31695,southern_us
31700,japanese
31711,southern_us
31719,vietnamese
31723,italian
31724,french
31726,italian
31730,vietnamese
31742,italian
31743,southern_us
31751,irish
31752,japanese
31754,italian
31755,italian
31762,mexican
31763,indian
31768,southern_us
31769,mexican
31771,chinese
31780,mexican
31782,italian
31788,thai
31789,japanese
31792,japanese
31794,french
31795,cajun_creole
31798,filipino
31800,southern_us
31801,japanese
31805,indian
31820,chinese
31826,mexican
31829,italian
31840,filipino
31843,mexican
31845,mexican
31880,indian
31882,thai
31883,italian
31884,italian
31888,southern_us
31889,mexican
31892,mexican
31897,italian
31905,jamaican
31911,italian
31914,southern_us
31928,italian
31929,southern_us
31932,french
31934,southern_us
31942,italian
31959,moroccan
31960,italian
31974,vietnamese
31980,jamaican
31987,mexican
31989,indian
31995,southern_us
32000,southern_us
32005,thai
32007,mexican
32020,italian
32021,italian
32030,indian
32031,brazilian
32032,italian
32033,thai
32037,korean
32038,chinese
32039,italian
32051,indian
32073,mexican
32094,indian
32098,mexican
32105,irish
32108,chinese
32127,mexican
32132,chinese
32134,mexican
32135,chinese
32139,southern_us
32144,italian
32147,indian
32148,chinese
32149,italian
32157,southern_us
32159,french
32163,italian
32165,vietnamese
32177,japanese
32196,italian
32199,mexican
32200,french
32222,italian
32227,italian
32228,italian
32235,southern_us
32237,korean
32238,chinese
32244,brazilian
32246,italian
32257,indian
32262,greek
32263,korean
32264,mexican
32269,greek
32274,southern_us
32280,southern_us
32295,moroccan
32297,brazilian
32301,southern_us
32303,mexican
32304,mexican
32308,french
32311,french
32314,italian
32317,cajun_creole
32322,italian
32323,italian
32326,chinese
32328,southern_us
32329,cajun_creole
32336,spanish
32345,italian
32348,italian
32350,cajun_creole
32352,italian
32359,italian
32360,mexican
32363,irish
32369,vietnamese
32378,mexican
32383,indian
32390,mexican
32404,greek
32412,irish
32418,greek
32423,mexican
32429,southern_us
32434,korean
32435,southern_us
32436,italian
32437,italian
32448,mexican
32452,moroccan
32458,japanese
32459,thai
32460,thai
32464,southern_us
32468,southern_us
32469,southern_us
32475,mexican
32481,cajun_creole
32482,italian
32484,korean
32489,italian
32491,mexican
32498,southern_us
32507,italian
32511,french
32518,mexican
32519,french
32524,vietnamese
32546,mexican
32547,cajun_creole
32552,mexican
32555,thai
32556,italian
32588,indian
32591,indian
32593,italian
32596,vietnamese
32600,southern_us
32607,mexican
32613,cajun_creole
32623,chinese
32624,mexican
32626,italian
32627,moroccan
32628,italian
32633,italian
32636,italian
32641,mexican
32645,french
32646,italian
32652,italian
32657,chinese
32675,indian
32676,filipino
32678,indian
32688,mexican
32699,southern_us
32702,southern_us
32706,cajun_creole
32726,french
32730,greek
32738,mexican
32740,french
32755,korean
32763,italian
32768,vietnamese
32779,cajun_creole
32781,mexican
32784,cajun_creole
32788,italian
32790,cajun_creole
32805,mexican
32807,italian
32808,spanish
32811,italian
32818,southern_us
32821,italian
32822,mexican
32823,chinese
32828,italian
32840,chinese
32842,mexican
32848,japanese
32850,southern_us
32860,mexican
32867,greek
32876,southern_us
32879,mexican
32881,spanish
32885,southern_us
32886,mexican
32897,french
32904,japanese
32906,indian
32908,spanish
32921,japanese
32922,korean
32926,southern_us
32932,southern_us
32938,thai
32941,cajun_creole
32945,chinese
32946,italian
32951,mexican
32952,filipino
32958,mexican
32961,mexican
32962,cajun_creole
32972,italian
32974,greek
32975,french
32978,british
32984,italian
32988,greek
32996,japanese
32997,irish
32998,vietnamese
33000,vietnamese
33022,spanish
33038,italian
33040,indian
33050,southern_us
33052,indian
33053,italian
33068,mexican
33070,mexican
33076,italian
33079,italian
33080,southern_us
33087,korean
33089,vietnamese
33092,italian
33094,mexican
33096,italian
33111,italian
33116,mexican
33119,irish
33122,chinese
33124,southern_us
33131,french
33140,mexican
33146,cajun_creole
33148,southern_us
33157,southern_us
33162,mexican
33169,southern_us
33171,japanese
33173,greek
33188,greek
33192,greek
33196,indian
33199,italian
33201,japanese
33202,southern_us
33207,southern_us
33210,southern_us
33211,spanish
33218,french
33220,italian
33222,southern_us
33226,korean
33228,italian
33231,indian
33234,cajun_creole
33235,mexican
33239,mexican
33245,vietnamese
33248,southern_us
33252,mexican
33255,southern_us
33257,italian
33259,italian
33270,chinese
33273,mexican
33278,mexican
33279,italian
33290,cajun_creole
33291,british
33293,southern_us
33297,mexican
33307,italian
33314,mexican
33317,french
33318,irish
33323,chinese
33343,vietnamese
33345,cajun_creole
33348,french
33362,moroccan
33365,moroccan
33372,mexican
33381,italian
33386,french
33391,chinese
33396,irish
33400,chinese
33402,vietnamese
33404,italian
33407,mexican
33410,mexican
33415,mexican
33419,indian
33422,italian
33426,spanish
33432,spanish
33440,french
33441,indian
33453,mexican
33458,italian
33463,french
33486,greek
33489,italian
33490,jamaican
33494,mexican
33497,jamaican
33499,italian
33504,mexican
33520,french
33530,thai
33533,japanese
33536,mexican
33538,chinese
33548,italian
33550,southern_us
33551,southern_us
33552,japanese
33565,italian
33568,southern_us
33569,italian
33573,chinese
33579,chinese
33587,chinese
33590,korean
33591,mexican
33592,korean
33595,mexican
33596,southern_us
33597,mexican
33603,thai
33607,mexican
33615,italian
33617,italian
33618,spanish
33621,thai
33626,mexican
33635,vietnamese
33637,french
33638,mexican
33642,italian
33643,mexican
33645,french
33652,italian
33653,thai
33656,italian
33657,mexican
33659,spanish
33666,italian
33668,mexican
33669,chinese
33673,italian
33674,chinese
33676,chinese
33685,mexican
33695,mexican
33696,thai
33700,japanese
33701,japanese
33710,mexican
33716,mexican
33717,moroccan
33721,chinese
33723,indian
33736,indian
33743,southern_us
33750,italian
33753,filipino
33754,indian
33760,italian
33769,irish
33772,cajun_creole
33775,chinese
33797,italian
33799,italian
33801,italian
33804,indian
33806,indian
33807,french
33811,french
33817,mexican
33832,mexican
33838,korean
33841,japanese
33847,mexican
33849,korean
33852,southern_us
33862,japanese
33865,indian
33870,italian
33871,southern_us
33872,chinese
33881,chinese
33885,greek
33889,spanish
33894,italian
33896,southern_us
33905,french
33914,mexican
33920,indian
33925,chinese
33927,french
33930,japanese
33931,mexican
33938,mexican
33942,italian
33946,french
33948,italian
33951,italian
33952,chinese
33965,indian
33973,spanish
33977,russian
33981,italian
33982,spanish
33990,italian
33995,italian
33996,spanish
33997,indian
34001,southern_us
34004,mexican
34007,italian
34013,italian
34015,chinese
34029,italian
34034,moroccan
34035,mexican
34037,filipino
34042,italian
34048,italian
34050,japanese
34053,italian
34054,mexican
34057,chinese
34071,mexican
34075,french
34076,italian
34085,southern_us
34086,mexican
34091,southern_us
34096,cajun_creole
34098,italian
34114,italian
34127,italian
34133,mexican
34134,mexican
34144,southern_us
34148,mexican
34157,greek
34161,italian
34171,italian
34172,mexican
34174,italian
34182,chinese
34184,southern_us
34187,irish
34190,cajun_creole
34199,italian
34202,moroccan
34206,korean
34215,southern_us
34217,cajun_creole
34218,italian
34219,indian
34222,vietnamese
34223,chinese
34240,french
34242,italian
34248,filipino
34256,southern_us
34257,italian
34262,mexican
34263,cajun_creole
34266,japanese
34268,french
34275,cajun_creole
34279,french
34281,italian
34283,mexican
34288,italian
34292,italian
34293,italian
34307,greek
34309,southern_us
34313,southern_us
34314,filipino
34317,moroccan
34334,italian
34344,vietnamese
34347,chinese
34357,french
34371,cajun_creole
34373,italian
34375,mexican
34378,italian
34381,mexican
34382,greek
34394,italian
34408,cajun_creole
34410,italian
34425,spanish
34429,french
34430,mexican
34440,spanish
34444,mexican
34447,chinese
34451,french
34453,thai
34456,japanese
34458,southern_us
34462,mexican
34464,southern_us
34467,italian
34478,mexican
34491,french
34504,italian
34529,indian
34530,chinese
34543,moroccan
34547,irish
34552,russian
34553,southern_us
34554,mexican
34560,southern_us
34564,spanish
34565,chinese
34567,southern_us
34571,cajun_creole
34574,chinese
34575,italian
34587,cajun_creole
34589,korean
34590,chinese
34593,indian
34599,cajun_creole
34609,southern_us
34615,mexican
34617,mexican
34618,southern_us
34619,italian
34620,french
34621,chinese
34622,southern_us
34626,moroccan
34640,italian
34642,thai
34643,mexican
34651,southern_us
34654,mexican
34664,japanese
34665,korean
34669,vietnamese
34674,mexican
34680,french
34683,indian
34686,indian
34687,french
34690,southern_us
34696,french
34699,chinese
34703,italian
34705,cajun_creole
34706,italian
34707,french
34710,indian
34717,italian
34722,moroccan
34725,cajun_creole
34738,southern_us
34744,mexican
34747,filipino
34750,mexican
34753,chinese
34756,chinese
34759,italian
34761,mexican
34765,irish
34770,mexican
34771,mexican
34775,japanese
34784,thai
34791,southern_us
34794,thai
34800,indian
34801,mexican
34817,southern_us
34820,chinese
34821,thai
34826,vietnamese
34832,indian
34833,thai
34834,italian
34840,italian
34849,italian
34861,french
34867,french
34868,mexican
34875,japanese
34879,french
34882,indian
34896,southern_us
34897,mexican
34902,italian
34906,chinese
34912,greek
34913,mexican
34915,korean
34917,mexican
34921,mexican
34926,italian
34927,indian
34928,southern_us
34936,vietnamese
34942,thai
34943,chinese
34946,italian
34947,southern_us
34950,filipino
34954,mexican
34958,mexican
34962,italian
34964,cajun_creole
34966,french
34976,southern_us
34985,italian
34988,southern_us
34989,mexican
34993,mexican
34995,mexican
34996,southern_us
34998,cajun_creole
35000,italian
35005,filipino
35009,italian
35011,french
35012,italian
35017,chinese
35030,french
35033,mexican
35034,italian
35043,italian
35056,southern_us
35084,vietnamese
35085,italian
35091,mexican
35103,italian
35106,indian
35111,chinese
35115,indian
35121,southern_us
35122,southern_us
35123,italian
35127,italian
35129,italian
35131,southern_us
35134,chinese
35138,french
35143,french
35144,indian
35149,southern_us
35151,moroccan
35167,japanese
35170,filipino
35171,indian
35176,french
35177,italian
35178,mexican
35180,french
35182,southern_us
35184,southern_us
35189,french
35192,french
35193,chinese
35195,mexican
35199,southern_us
35204,italian
35210,italian
35217,southern_us
35222,italian
35230,french
35233,indian
35235,southern_us
35237,chinese
35239,chinese
35243,italian
35253,mexican
35259,italian
35266,mexican
35269,indian
35270,greek
35272,mexican
35274,vietnamese
35276,southern_us
35286,korean
35287,indian
35291,southern_us
35295,indian
35299,italian
35301,southern_us
35308,southern_us
35314,japanese
35315,japanese
35317,mexican
35319,italian
35322,italian
35329,chinese
35335,chinese
35336,mexican
35338,italian
35350,italian
35354,southern_us
35356,french
35362,mexican
35372,greek
35375,italian
35377,indian
35382,chinese
35390,italian
35395,japanese
35399,southern_us
35403,southern_us
35404,cajun_creole
35413,mexican
35414,irish
35417,italian
35424,french
35432,french
35445,italian
35452,italian
35454,indian
35455,mexican
35462,indian
35464,british
35465,mexican
35467,italian
35470,mexican
35471,thai
35472,southern_us
35476,cajun_creole
35477,indian
35478,mexican
35480,french
35487,thai
35497,chinese
35507,mexican
35508,italian
35518,italian
35522,indian
35523,mexican
35526,italian
35527,chinese
35528,southern_us
35531,vietnamese
35538,indian
35547,mexican
35548,mexican
35553,italian
35557,mexican
35559,thai
35592,italian
35602,thai
35611,italian
35614,italian
35615,southern_us
35617,brazilian
35618,mexican
35619,italian
35621,italian
35628,greek
35630,french
35631,italian
35635,french
35638,italian
35641,jamaican
35643,korean
35646,indian
35651,irish
35655,italian
35657,mexican
35661,french
35671,southern_us
35673,mexican
35680,mexican
35689,french
35693,mexican
35700,mexican
35710,french
35719,italian
35733,italian
35737,japanese
35739,mexican
35741,southern_us
35745,southern_us
35765,southern_us
35768,italian
35774,jamaican
35783,italian
35791,italian
35794,mexican
35795,mexican
35804,moroccan
35805,mexican
35812,italian
35813,italian
35817,mexican
35822,mexican
35826,french
35827,french
35836,spanish
35844,italian
35852,cajun_creole
35866,filipino
35870,french
35873,southern_us
35877,southern_us
35882,italian
35887,french
35889,italian
35891,thai
35892,french
35917,mexican
35919,french
35939,moroccan
35945,italian
35952,italian
35956,indian
35962,spanish
35967,mexican
35971,greek
35980,korean
35982,southern_us
35990,chinese
35993,japanese
36002,irish
36004,mexican
36013,cajun_creole
36023,mexican
36025,southern_us
36035,korean
36052,chinese
36057,italian
36067,mexican
36076,italian
36079,japanese
36082,italian
36088,italian
36090,italian
36093,indian
36095,cajun_creole
36106,cajun_creole
36116,italian
36118,mexican
36133,thai
36134,mexican
36136,mexican
36145,thai
36147,mexican
36148,italian
36152,irish
36153,chinese
36162,thai
36164,indian
36169,mexican
36172,southern_us
36175,italian
36176,mexican
36196,french
36199,italian
36206,southern_us
36207,italian
36211,italian
36212,vietnamese
36214,southern_us
36217,french
36223,korean
36228,mexican
36231,southern_us
36234,mexican
36236,filipino
36246,mexican
36247,italian
36254,indian
36257,italian
36260,spanish
36268,korean
36271,italian
36274,southern_us
36275,southern_us
36279,greek
36288,italian
36301,mexican
36305,italian
36326,italian
36328,italian
36330,korean
36333,southern_us
36338,mexican
36342,southern_us
36346,russian
36348,french
36352,brazilian
36362,southern_us
36364,vietnamese
36365,chinese
36368,indian
36378,indian
36386,chinese
36388,indian
36389,southern_us
36391,spanish
36408,french
36416,italian
36426,cajun_creole
36428,southern_us
36434,mexican
36435,indian
36436,southern_us
36437,mexican
36440,mexican
36441,italian
36448,indian
36451,french
36453,mexican
36459,italian
36460,southern_us
36465,filipino
36466,mexican
36467,filipino
36469,french
36473,italian
36479,french
36488,mexican
36489,thai
36498,italian
36502,british
36518,mexican
36523,french
36529,indian
36530,mexican
36535,cajun_creole
36544,southern_us
36545,italian
36546,mexican
36547,chinese
36553,mexican
36554,greek
36557,southern_us
36561,mexican
36565,italian
36569,vietnamese
36570,southern_us
36578,indian
36579,french
36582,mexican
36606,italian
36611,mexican
36620,greek
36624,mexican
36632,southern_us
36633,chinese
36639,italian
36646,japanese
36647,italian
36648,thai
36657,indian
36663,moroccan
36670,italian
36673,thai
36674,brazilian
36677,mexican
36679,mexican
36686,chinese
36690,chinese
36692,mexican
36693,mexican
36699,italian
36703,mexican
36728,french
36730,greek
36735,vietnamese
36737,mexican
36738,mexican
36749,southern_us
36750,mexican
36754,mexican
36761,mexican
36769,italian
36770,french
36774,vietnamese
36775,italian
36781,southern_us
36786,mexican
36790,italian
36796,korean
36797,italian
36800,korean
36802,mexican
36803,indian
36805,irish
36807,mexican
36810,italian
36814,southern_us
36818,mexican
36821,spanish
36837,italian
36845,spanish
36849,southern_us
36853,mexican
36857,vietnamese
36867,southern_us
36870,italian
36872,italian
36875,mexican
36878,korean
36879,italian
36885,italian
36895,southern_us
36897,indian
36903,italian
36904,cajun_creole
36913,italian
36922,southern_us
36926,french
36928,mexican
36930,jamaican
36935,french
36938,thai
36946,cajun_creole
36950,italian
36972,cajun_creole
36987,mexican
36992,italian
36998,korean
37000,italian
37002,mexican
37005,italian
37019,mexican
37027,mexican
37030,indian
37032,chinese
37033,mexican
37034,mexican
37037,cajun_creole
37043,japanese
37044,filipino
37047,spanish
37048,french
37049,thai
37061,indian
37063,italian
37065,southern_us
37067,mexican
37075,mexican
37076,italian
37079,southern_us
37080,mexican
37087,indian
37088,korean
37091,indian
37092,italian
37093,mexican
37094,thai
37095,japanese
37096,mexican
37098,mexican
37104,mexican
37108,filipino
37114,spanish
37121,southern_us
37132,french
37144,italian
37153,mexican
37155,italian
37162,chinese
37166,italian
37171,cajun_creole
37174,spanish
37187,french
37192,italian
37196,southern_us
37202,mexican
37205,southern_us
37210,british
37213,japanese
37219,mexican
37223,cajun_creole
37230,cajun_creole
37237,thai
37250,mexican
37254,french
37260,chinese
37265,chinese
37266,greek
37269,southern_us
37273,mexican
37275,japanese
37278,vietnamese
37282,italian
37283,mexican
37284,mexican
37290,indian
37296,vietnamese
37301,indian
37313,indian
37315,indian
37317,french
37321,mexican
37323,italian
37324,southern_us
37336,mexican
37337,french
37342,french
37352,italian
37357,cajun_creole
37358,mexican
37361,russian
37381,southern_us
37384,italian
37388,mexican
37389,mexican
37392,mexican
37393,french
37399,italian
37405,southern_us
37407,cajun_creole
37422,french
37431,greek
37433,italian
37434,southern_us
37443,southern_us
37450,french
37454,italian
37477,cajun_creole
37482,mexican
37490,southern_us
37496,thai
37502,italian
37506,chinese
37514,french
37516,italian
37517,italian
37518,italian
37519,southern_us
37522,french
37523,filipino
37524,mexican
37525,french
37537,mexican
37539,southern_us
37540,italian
37542,italian
37546,filipino
37548,italian
37559,mexican
37561,japanese
37565,mexican
37574,british
37588,mexican
37590,french
37596,italian
37603,southern_us
37609,southern_us
37611,chinese
37612,indian
37628,southern_us
37639,chinese
37653,cajun_creole
37656,spanish
37660,cajun_creole
37663,italian
37667,southern_us
37669,italian
37674,southern_us
37676,french
37679,indian
37681,italian
37688,italian
37693,italian
37707,indian
37709,italian
37715,italian
37720,cajun_creole
37721,indian
37728,southern_us
37730,italian
37732,mexican
37735,japanese
37739,vietnamese
37744,thai
37747,italian
37750,thai
37755,chinese
37758,italian
37777,mexican
37780,french
37782,southern_us
37784,italian
37786,mexican
37789,french
37796,korean
37799,italian
37802,filipino
37810,mexican
37816,french
37817,korean
37819,moroccan
37827,italian
37833,spanish
37843,indian
37847,mexican
37849,italian
37850,italian
37851,mexican
37855,southern_us
37859,cajun_creole
37863,spanish
37864,thai
37870,filipino
37877,italian
37881,japanese
37912,italian
37913,italian
37914,moroccan
37915,mexican
37916,mexican
37921,chinese
37922,indian
37923,italian
37926,indian
37932,southern_us
37935,indian
37957,italian
37962,japanese
37965,southern_us
37977,cajun_creole
37979,french
37983,russian
37984,russian
37985,italian
37998,mexican
38003,spanish
38005,italian
38009,french
38017,thai
38026,southern_us
38034,italian
38037,indian
38048,southern_us
38049,french
38051,italian
38059,italian
38060,italian
38063,italian
38070,japanese
38079,indian
38087,mexican
38090,russian
38097,italian
38100,southern_us
38106,mexican
38109,italian
38111,mexican
38112,filipino
38121,thai
38128,italian
38132,southern_us
38143,southern_us
38145,french
38147,spanish
38148,irish
38149,italian
38150,italian
38152,italian
38160,mexican
38162,italian
38163,mexican
38164,thai
38166,cajun_creole
38182,korean
38185,thai
38189,chinese
38196,brazilian
38201,thai
38204,indian
38217,italian
38219,japanese
38222,italian
38229,italian
38231,indian
38236,indian
38251,french
38255,filipino
38258,vietnamese
38264,southern_us
38276,indian
38278,italian
38285,mexican
38287,italian
38288,thai
38296,southern_us
38297,spanish
38301,indian
38304,southern_us
38307,indian
38309,italian
38319,italian
38322,french
38323,southern_us
38329,indian
38330,mexican
38331,mexican
38338,mexican
38343,southern_us
38346,southern_us
38362,french
38371,italian
38375,mexican
38376,italian
38380,italian
38402,mexican
38407,korean
38412,mexican
38415,mexican
38422,italian
38426,french
38439,french
38446,southern_us
38455,moroccan
38457,mexican
38462,mexican
38463,mexican
38465,italian
38468,chinese
38471,italian
38474,italian
38475,italian
38477,italian
38479,italian
38492,cajun_creole
38497,mexican
38498,italian
38500,italian
38502,indian
38511,chinese
38532,thai
38549,moroccan
38560,italian
38561,mexican
38567,indian
38571,chinese
38582,chinese
38583,cajun_creole
38587,italian
38589,italian
38592,cajun_creole
38602,southern_us
38606,brazilian
38607,italian
38611,italian
38617,italian
38623,russian
38624,mexican
38631,southern_us
38637,italian
38641,mexican
38643,cajun_creole
38648,mexican
38651,italian
38652,mexican
38657,indian
38658,filipino
38661,mexican
38663,indian
38664,japanese
38668,chinese
38672,indian
38674,southern_us
38677,cajun_creole
38686,mexican
38691,indian
38692,italian
38695,greek
38697,italian
38703,italian
38712,vietnamese
38714,italian
38723,thai
38729,mexican
38730,mexican
38732,southern_us
38737,italian
38739,mexican
38749,mexican
38752,japanese
38753,chinese
38757,italian
38765,mexican
38768,indian
38784,italian
38791,italian
38802,mexican
38803,spanish
38807,mexican
38808,italian
38811,korean
38815,italian
38820,italian
38823,italian
38826,chinese
38831,mexican
38832,spanish
38859,mexican
38860,italian
38866,moroccan
38868,mexican
38870,jamaican
38881,mexican
38890,mexican
38910,italian
38912,italian
38918,italian
38924,spanish
38925,italian
38933,korean
38938,italian
38939,french
38948,british
38970,italian
38974,southern_us
38986,thai
38991,southern_us
38994,greek
39001,italian
39011,italian
39014,indian
39017,japanese
39024,french
39025,filipino
39028,chinese
39031,italian
39042,indian
39043,southern_us
39044,japanese
39048,southern_us
39052,british
39053,southern_us
39056,chinese
39068,mexican
39070,cajun_creole
39074,italian
39076,mexican
39104,french
39115,mexican
39119,italian
39120,mexican
39128,korean
39141,mexican
39142,thai
39143,spanish
39144,vietnamese
39149,moroccan
39159,italian
39162,italian
39163,southern_us
39168,indian
39170,indian
39172,italian
39179,italian
39186,mexican
39193,italian
39201,mexican
39205,french
39209,southern_us
39214,italian
39216,greek
39220,french
39221,french
39226,mexican
39227,italian
39230,french
39231,british
39233,thai
39236,cajun_creole
39238,chinese
39241,southern_us
39244,italian
39245,mexican
39246,filipino
39249,italian
39259,southern_us
39267,thai
39272,italian
39281,indian
39286,indian
39288,mexican
39298,korean
39301,southern_us
39302,french
39303,indian
39308,french
39313,greek
39315,italian
39316,italian
39322,mexican
39323,cajun_creole
39326,mexican
39327,chinese
39328,italian
39332,southern_us
39343,french
39346,italian
39348,southern_us
39359,italian
39364,moroccan
39365,italian
39370,korean
39376,cajun_creole
39382,mexican
39384,mexican
39393,mexican
39394,vietnamese
39409,mexican
39413,french
39416,indian
39417,mexican
39418,chinese
39433,southern_us
39448,italian
39453,mexican
39455,italian
39459,mexican
39462,southern_us
39467,southern_us
39470,mexican
39471,french
39475,vietnamese
39476,southern_us
39479,italian
39483,korean
39484,mexican
39486,italian
39489,indian
39493,mexican
39496,italian
39513,italian
39528,chinese
39539,japanese
39540,cajun_creole
39541,vietnamese
39542,italian
39548,filipino
39552,italian
39558,italian
39563,italian
39587,italian
39592,southern_us
39605,southern_us
39610,japanese
39612,vietnamese
39616,irish
39624,french
39626,british
39634,indian
39637,southern_us
39638,indian
39641,italian
39646,japanese
39648,vietnamese
39650,cajun_creole
39654,italian
39655,italian
39656,italian
39661,italian
39669,japanese
39672,italian
39673,italian
39685,italian
39686,mexican
39696,southern_us
39697,mexican
39701,french
39702,italian
39703,russian
39705,italian
39707,italian
39709,chinese
39713,italian
39716,british
39717,mexican
39721,mexican
39724,chinese
39727,mexican
39731,italian
39734,japanese
39737,moroccan
39740,italian
39761,chinese
39769,japanese
39770,italian
39771,italian
39777,indian
39781,mexican
39783,japanese
39785,mexican
39790,thai
39792,french
39793,southern_us
39795,mexican
39797,french
39800,chinese
39813,italian
39818,mexican
39825,southern_us
39831,italian
39838,thai
39839,southern_us
39840,mexican
39842,mexican
39853,mexican
39854,mexican
39860,italian
39871,indian
39872,mexican
39877,chinese
39888,japanese
39890,mexican
39901,italian
39905,vietnamese
39917,mexican
39922,italian
39923,japanese
39932,italian
39933,indian
39938,mexican
39950,chinese
39963,italian
39979,southern_us
39980,southern_us
39981,italian
39984,moroccan
39990,indian
39991,italian
40001,southern_us
40005,italian
40008,mexican
40015,italian
40016,mexican
40023,italian
40024,moroccan
40026,italian
40029,italian
40036,chinese
40044,french
40050,chinese
40055,chinese
40062,chinese
40071,italian
40073,italian
40077,japanese
40085,italian
40087,mexican
40092,brazilian
40099,cajun_creole
40104,italian
40107,japanese
40120,thai
40124,mexican
40125,cajun_creole
40126,italian
40133,italian
40134,filipino
40136,italian
40137,chinese
40140,french
40151,italian
40155,southern_us
40170,mexican
40171,indian
40174,italian
40176,italian
40180,mexican
40181,cajun_creole
40184,italian
40186,thai
40188,chinese
40196,mexican
40198,indian
40199,japanese
40201,french
40204,indian
40214,italian
40218,italian
40219,indian
40224,italian
40226,mexican
40239,mexican
40243,mexican
40245,italian
40250,mexican
40252,korean
40253,french
40257,italian
40258,moroccan
40264,italian
40267,southern_us
40276,indian
40277,indian
40279,italian
40280,filipino
40283,italian
40286,british
40298,southern_us
40316,mexican
40320,mexican
40321,chinese
40328,filipino
40334,italian
40338,french
40339,irish
40341,japanese
40343,italian
40344,spanish
40349,french
40354,southern_us
40357,french
40362,mexican
40365,italian
40371,british
40379,indian
40386,japanese
40403,southern_us
40405,cajun_creole
40410,italian
40413,vietnamese
40420,italian
40425,mexican
40426,spanish
40436,southern_us
40438,italian
40441,italian
40461,italian
40469,chinese
40479,italian
40480,chinese
40482,mexican
40488,mexican
40491,southern_us
40493,cajun_creole
40494,thai
40499,filipino
40500,italian
40501,mexican
40503,mexican
40508,mexican
40509,italian
40514,italian
40517,mexican
40520,chinese
40525,italian
40541,mexican
40551,french
40555,mexican
40556,mexican
40559,italian
40563,mexican
40572,french
40574,korean
40580,mexican
40581,italian
40583,italian
40585,mexican
40589,mexican
40592,korean
40594,italian
40598,indian
40612,thai
40615,mexican
40616,southern_us
40617,spanish
40623,chinese
40624,southern_us
40631,french
40633,french
40637,mexican
40645,italian
40654,indian
40658,mexican
40659,italian
40660,mexican
40662,italian
40667,mexican
40669,southern_us
40673,vietnamese
40676,italian
40682,italian
40695,russian
40698,mexican
40700,southern_us
40701,mexican
40711,french
40716,italian
40736,mexican
40738,brazilian
40745,southern_us
40747,chinese
40751,french
40752,greek
40767,italian
40775,mexican
40787,italian
40797,french
40800,southern_us
40801,mexican
40802,mexican
40803,indian
40807,mexican
40810,thai
40814,italian
40820,italian
40827,mexican
40833,mexican
40838,mexican
40844,thai
40852,italian
40862,italian
40864,greek
40872,mexican
40874,chinese
40875,mexican
40876,italian
40877,mexican
40882,irish
40885,chinese
40886,italian
40892,italian
40893,italian
40895,italian
40904,italian
40907,southern_us
40909,filipino
40916,southern_us
40918,thai
40924,mexican
40925,southern_us
40930,chinese
40934,spanish
40937,italian
40943,thai
40962,filipino
40968,russian
40972,vietnamese
40976,filipino
40978,chinese
40979,mexican
40985,japanese
40994,french
40999,southern_us
41001,brazilian
41021,thai
41028,southern_us
41029,italian
41030,southern_us
41031,mexican
41044,southern_us
41052,spanish
41062,cajun_creole
41077,french
41083,french
41084,italian
41089,indian
41095,mexican
41096,vietnamese
41100,french
41102,mexican
41107,japanese
41111,japanese
41123,spanish
41125,chinese
41126,italian
41129,mexican
41137,chinese
41144,mexican
41145,italian
41151,mexican
41155,southern_us
41156,southern_us
41158,italian
41171,italian
41173,mexican
41176,southern_us
41185,spanish
41188,cajun_creole
41191,southern_us
41196,chinese
41199,vietnamese
41204,greek
41210,indian
41211,italian
41219,italian
41221,irish
41231,cajun_creole
41240,japanese
41249,chinese
41252,italian
41254,chinese
41259,italian
41260,vietnamese
41283,japanese
41288,indian
41290,greek
41296,indian
41298,mexican
41301,spanish
41307,indian
41311,chinese
41314,french
41317,italian
41318,indian
41319,southern_us
41321,mexican
41322,italian
41326,vietnamese
41328,italian
41335,french
41341,thai
41342,japanese
41351,japanese
41353,thai
41362,southern_us
41364,italian
41365,cajun_creole
41367,mexican
41370,mexican
41373,japanese
41376,southern_us
41380,french
41381,vietnamese
41384,chinese
41388,brazilian
41391,southern_us
41396,mexican
41398,italian
41401,japanese
41402,indian
41407,spanish
41411,french
41413,french
41421,italian
41427,greek
41432,southern_us
41435,mexican
41436,thai
41438,chinese
41446,italian
41451,jamaican
41452,italian
41453,southern_us
41455,mexican
41458,italian
41462,mexican
41463,filipino
41467,spanish
41468,mexican
41472,italian
41478,thai
41483,french
41488,italian
41490,mexican
41493,cajun_creole
41495,mexican
41500,southern_us
41504,vietnamese
41511,indian
41518,italian
41523,mexican
